groupid;id;Anzahl_Vorhanden
;ed5878d7a3bf2978496c1f98a7409159327ebef6;1.0
;ed58ffae05f113a5576fd2154fc4f69caf33c5f2;3.0
;ed625d65930d4d220f788481073e0a846d56f51a;5.0
;ed62c59c9f43753823bc2b4d20608d02ea468bbd;1.0
;ed645e1e49a6fe9735a44d2a6be618aefb5fa9e3;1.0
;ed66ae28ddebaad542a3f6d5df960c3a9986a4c1;1.0
;ed6c08f00f9d1ea256203d13e065f0fcdbc70037;5.0
;ed6d9045db67d7090abdf749aff2ffb74fe254ea;2.0
;ed74e817746c32ea88209214af1081d2b42be8cb;1.0
;ed7a2a39116fd8ef2ac78111c5cb0406e866e3ed;2.0
;ed83e615d558f6616991e3927d63dc1345694db4;14.0
;ed83ff74d3c49ff670eb5af827100b732042c57e;1.0
;ed86dba33f23e65c652bc9c97641f493a56c60e0;31.0
;ed89608ff0da67ea2e1a28bc61f5d0991a0984d4;8.0
;ed8a7ef6196c928d333c162019f6aff50579246b;1.0
;ed8f71a24b60d692a37f5caecad6df1f6754f4d2;1.0
;ed928850e279543a15058be5f1c69ec7e1689db5;2.0
;ed92bbaf071ef9cd8bc5c0290413665b9cb3141f;2.0
;ed936e3ad460b25b88e66bbed71be0c17cdd590c;1.0
;ed96b74c64031ba0db534d37d9df215bc4fe7375;1.0
;ed9f42b83ed02378a49614c0d3f00035b47f1cc0;1.0
;eda0d7d22386ac4c79e274ceac6337297ea74ff4;1.0
;eda6161a9e11935f3a449543407475abd5b6c3d2;1.0
;eda7dc760f060ae0d3f736fb15830d1506eed017;1.0
;edaf07d81150b6bc8f1b41521fe194f0383413f2;1.0
;edb0705c9718a2fe1a90746b4946c03a565e702c;1.0
;edb3bb210420ecb618b25659704ebd90902966f4;2.0
;edbbc5795906ca3a9dda26fe7fa2a016f317d5d2;6.0
;edbc57f9013a105a7e6655c1c4aa2a040d8a8de7;27.0
;edbe68759f600b6f84eb2ae1972d33afff07285a;1.0
;edc321ce621184ee1e1f8f7ce6276cde2d60bea3;1.0
;edc7b84838926953128ed62366d13dd3d01204d9;2.0
;edcb20535fc471e5bfe16c5abc075012103eaf88;5.0
;edd31c6ea98d17661e75ae0a9600634d15fdd043;17.0
;edd829f911de0f7e4335cb2bac59c405968b0db6;1.0
;ede2e708f9cd45ca020a7313919a6f6451169f66;1.0
;ede7920430acb1ffcd1f285663225d8f69c04589;21.0
;edf8131473c150e748fba94d8558c733f5da3db7;1.0
;edf8e40bf26b1e5fe97a3b8af78ee0b247c63abc;32.0
;edf9d53ac77be76d232fbedce86f594d1970b0f3;1.0
;edfba498c75c25f6b4acd0fbbb12dcf3be0816e7;1.0
;edfef16300f81139c292abc9ff7890a4e9541ed7;1.0
;edff569622ab621d5a70140a4efbe79477ec1b37;1.0
;ee001985183e8bb6746fc9682bf37b98ca3ae621;1.0
;ee0abe222eb64e2294f569e1438338d9944487e8;2.0
;ee0e240e3be69d627dc1fc4f92715d157cc71ea6;3.0
;ee0f0960004e4cf86553d98a4031776b0737fadb;33.0
;ee169885632b98e250ba61207ac3ab243433423e;1.0
;ee170a7b8959268787855c999b4c0f09324b036e;1.0
;ee181173824ce97387b483a1e4a7abf0b33ed5f6;1.0
;ee1a4d9067160a7f37036d622b6e24d12f069db1;2.0
;ee1a60d793b84e27e7c26807ac10b48c60cea218;1.0
;ee1bd01afe21714d4ec448d9d98306ec835eeddd;1.0
;ee1e783bc3d9c6ff785da2b3f252cf5bb9c4d6b5;31.0
;ee23fd23e5b591786a26cf0ff4f15205d83a7644;1.0
;ee2526f1819f524162bde5c2fcb8c0a413f127ab;19.0
;ee25fbb8cc318997ea1a309cfbfd606c8b49526e;10.0
;ee28a73e357d750b82fe52c8d7e4d31677ace0e5;1.0
;ee28c7e6ca008034bba8cdf7f695646a67c09f8f;1.0
;ee2b1ba0555c8b35b821be1076212813f56bf9b1;1.0
;ee2bf3a28b20364df2509e046ed0c2246432ee8a;4.0
;ee2d249380969b430c2acc70cd65b4ee04b38b4a;1.0
;ee30b97b6da26d0cb9c060b8ffba6c5eef8bde7a;3.0
;ee315d6ba9a35b436cba18a7890a457c546d35d0;1.0
;ee333a83f5d81da82d3abb9d02b0754e1dc2ac29;5.0
;ee3e0b3958e5703cee6079773c2aa4c9c41958e4;3.0
;ee3e3417d639f6a17d338587752916ff50ad3320;12.0
;ee454702361eb114ae328633758682ca383d7cbd;2.0
;ee4885505a6d91f433d5b6b332f0bce70f058890;1.0
;ee48e6f7de1ced2bb1a65b9e272fcd1e04eb660c;1.0
;ee58c2ec6cb737b81f261809f9b2f63b388c9118;26.0
;ee5d115cf8be42faceb2f54a506fdad4ea17bb95;7.0
;ee5e08691e0d1f31ab52eda4fdc294f816f47325;10.0
;ee61cd8dd9781690cc22c3afdaf2dba954b27442;3.0
;ee670db930ae507e1b66fde48825cc24e069bf7b;1.0
;ee675ec18bd2af202fb1544f93b6655f17b393ab;2.0
;ee67bc4b1a5d108a79691841d420d913a673607e;1.0
;ee6937737152fe5af83bcf6cba92c5dc694da0c6;4.0
;ee6c59c54e7db7be11793a5c2d4bf6eb5e524c68;15.0
;ee6cad328f9cb90af517ff82d8efcc953c4d1749;20.0
;ee6f603cfefbfc8251e5b39bfd989575a38a1a85;2.0
;ee70895a197004c645be2daa5013187b5d3ac693;1.0
;ee72052b124b4277d0ecc14288014443cdf130fd;1.0
;ee72f0ccf8218e81a16143e1baa4d903309e4605;2.0
;ee767fb118b6be786f1e490c3acfadbfbabb508a;16.0
;ee79b95f9ef7620c3bebade4e0ca821879520d40;1.0
;ee7ae1ccefc05219301bc66c81c148ec10b4b76e;1.0
;ee7b7116a4af44f94a4e2c4f95a8b86399dd5c8b;1.0
;ee7bd7cce5999c5c407dfbec562e3ba98d60bd10;1.0
;ee81e0cc4cd268b39af211eeff16dacad52fbbf6;1.0
;ee820fc8e5d9bc8438d0ee1be3b3e8b70e9dc24b;1.0
;ee8250fbcabec8cc87d09f1bd333cb2256d493b8;17.0
;ee834683ecf35a6490f03ae388feedddb9a5790a;1.0
;ee8455a4b123f4067dd68cd525fdfc817fef0d3d;1.0
;ee88935761619209f863a4795e49807a46a34dd2;1.0
;ee8c132332c2395cd7555d50daeec45f8fd8cd00;7.0
;ee8ea8ccd19e409c1a8c8c55fbe5849534e55f48;15.0
;ee927405320360bdab264e516ce209d5a8ed013f;1.0
;ee92dcd756f3ea3ac68e8aaf9a33ab534d9008ea;1.0
;ee957aa0c90c3014de939f6845ac598b73d1d78c;1.0
;ee96395bf61457396e9466b203bc6e8ffd986bd9;9.0
;ee99139c22413a9e9c12579bcfc29774da58d865;6.0
;ee999c436f752572a474b89ad56d2c3884db2cdd;2.0
;ee99b08ceaa836acee8f2620d9cb110fcad337c3;1.0
;ee9ce03cd4b18bf4d20881fa946d2e20348c3fcd;1.0
;eea6dcbe156427eca90dba8adb3cf815a64b25cf;1.0
;eea6e204991f226c30f165f38b806464e4f64c2a;1.0
;eea78025589ec29245cc002d2955fe86011bdc1d;1.0
;eea78d58f3823769ca7daa6dd638588f892b65bd;8.0
;eeac8971705d815d32f765df46ef5b75475c52a7;1.0
;eeaff4274f3d48294c5cb3ab6aeed3ce7fc11ebc;1.0
;eeb00c2481d50d64d06e1775ce54dc083519719b;9.0
;eeb0339645b73d1da50f725de6888d78b0a28263;6.0
;eeb85fd5bbc812afdb252ef642357d2fdd6a64da;1.0
;eebb06ce2e00575f0fb4c00ba4635d237fc744e8;1.0
;eec2e74290c38a1748c9a7dd0496b7fcc71bde9c;6.0
;eec5a9e4d216705d18a67567f49e82ea08508f76;10.0
;eeda6cde0cbcb4a51402298088e6aa73715179d6;1.0
;eedb8b58c87921cf8ad9159e99f21180c5675896;8.0
;eedcecd5c6fd453a1dd34ed237e21dfcf28836b9;3.0
;eedf473e2954459eb8b34a0deec1462aff9c8cc1;1.0
;eedffd44d68bc0da0e97d9c8a6132fc5d7ec240a;1.0
;eee008e90622dd19e09ab6e698772b9dd22865e9;8.0
;eee133d989d0c9e3d477f0a8c9e09f35ee3ef283;2.0
;eee81973f922f6a523cc6e40c81e3f275ff3dd40;25.0
;eee822e042771b74a434e2fce4705ce2e9db764e;2.0
;eeeabc659bd449562f416f35569b7d6f476bda3e;1.0
;eef01e099273420e686f574bba1d33cf513e4ee7;5.0
;eef4d983a5caf7cf7c3a382afe70304597d81742;3.0
;eef6f58de8df471d6db2423babdbcbf3b18e6ed7;1.0
;eefabd16576b22161c00f96064eb6c435a991613;2.0
;eefb2b5c92c39e12c9dc5280d7150abf781df9cb;1.0
;eefd2204ebcb77bd5a03311e44b916fee826ce7f;1.0
;eefdcd7ee6cc1d30f47371cdb523ea603341eb5b;2.0
;ef014e45839a513baa0d9fe7068f55388ec7a6ef;1.0
;ef043c47db6c92871b7fb111241c74915caa12ac;1.0
;ef083a27c6adefb3060bb6722d690cab80457418;1.0
;ef1716a2f6c9ae147da9b9b8dbde190f951a9abd;1.0
;ef1a49da1335757b3842e344a3e9ffa806e380fc;3.0
;ef21eda207f0eb7ee437565c16b574b7959e1c2a;1.0
;ef256723d73485a1ef7d5944f7455a274df86259;3.0
;ef28f35fc7fd9835c2c2452bf74b650236ad02a9;1.0
;ef29264963d031eb79525c971416f35d533e41ff;1.0
;ef2985227925c55e1e1160c3a2badfae015d10cd;1.0
;ef29d83fa5356a0607819dd25f0fd3983e4555ff;1.0
;ef2bccc5672b12c4a629a55d4833d55a05557264;2.0
;ef2bf4dc2dc2a20f790ff9bd0ad345c08ec25bc8;1.0
;ef2cabddef5f91bb29b41f11e5c2ad39623c6fc4;3.0
;ef2ec91c267a3c224e3c910b7181f5685b31c8f6;3.0
;ef31d6e38d80cbb7fedf50a124ad5fb8157258ac;3.0
;ef36b62e9d218678a38b51653a429d023445d56c;1.0
;ef388abf07b24af72e3601ab48d46610bdbafd29;2.0
;ef39ce65530a52e4a20a9c6bd6d8d869a33e57e3;13.0
;ef3b1fc65d21efc39237f64665bf680b4c3cbe68;1.0
;ef3bbca051e7ecb4b639d2bb031058dd5ce134ac;7.0
;ef3e9e49b26dc0c1b213f56c759ab42d24e8ff07;1.0
;ef3f0c005c25bda7b8b3bea06d242b5323ae823c;1.0
;ef3ff0ba8deb73ce45772d2971c103ccdb0de69b;1.0
;ef3ff45c4a17619de75456c0bf459cd1eee6db3e;35.0
;ef448b3703e22fb7aa3f19fb0da4edee305b8bdb;5.0
;ef46f9d2b0efda09100a7c2fe38a5dc9a8683c00;1.0
;ef4af7b9924da7f4b45455f1a2c85f095476111d;15.0
;ef4b56340b2bbf6790620a4c3f2aa1eb9788bd42;1.0
;ef4c34f57a5665adb36adfa21acde8dc5ba3f930;1.0
;ef4c69332ece47f94ddfe7d6a21dcac3d0354fc3;3.0
;ef4c956a5620ce575fdc50c68fc8589086d02255;1.0
;ef5083dee1a5300f219f1acec806ba093ae8834b;1.0
;ef52cdfaf1bd5eb341b6543329d92462d5864f6b;1.0
;ef55cf2a9133a3ce093692488260a039edac034f;6.0
;ef59cc75c870e87e0d6179a2ada11cf3c1561f16;1.0
;ef5b3116ac8337f99b896a9c469fe1c5d6081da3;11.0
;ef5c85eaf450959f0fed78bea1cae9c198ef47ac;6.0
;ef61fbcaac84bb9238e78ab1abb26e7a344ba5e6;1.0
;ef630562908edbfc783ee7fcf928d5d12f5617d2;7.0
;ef661476bbabbd767c0d269e55302afe3828e208;5.0
;ef6695a31e9a4bf03a6baeb550869ebfbb2d58be;1.0
;ef6cb5acbda532a31a17cda28590d29feb65be6d;30.0
;ef6cc7f5f8595629e49ae2cb2e281edcedf8ad7b;1.0
;ef6f5e89a4324acbef822b85beeb8424f6691780;5.0
;ef6f68c147f29c302cda79917a52bc799ffdfe01;1.0
;ef7ac6d0846b17ae93bdb2df8149c2268653f02a;1.0
;ef7b334a6b9a99589dab979bb0297734f3bd4764;1.0
;ef7c58da27e396a76b79a495af404b7e734dc959;2.0
;ef7dd54f39dec3f7c8d6b4fd55a208f7f8abe129;1.0
;ef7e74d77dd7907ce319910b1f9746d38c9797e8;1.0
;ef8159b7a13ba2e9643915ebe74614a0464b419f;1.0
;ef81d0c35a5b34e705bd1b7a8d43d87635e3255e;1.0
;ef831a6c5d3de7f722f0380a4c0626adaedc9fe4;6.0
;ef84da78ad9e43f9d9e552d22df3f8f5a8fc72f9;4.0
;ef868efbe663621cbbe862461d72c21647666a38;9.0
;ef86b718690410b07e79715261ca4010c4e8742a;8.0
;ef8bff24e5cce583dd016fb79e10c9402a248145;1.0
;ef929a17aff3b40ec724a31e31729a22fadefb12;1.0
;ef9743d7052e173456022074e43c31ac3bc28528;1.0
;ef97755adea3f9fe30320e0c23bc714f43cb5b18;1.0
;ef981eaaa5cc1dc620ad45d36e3560d43f0be857;25.0
;ef9f1656a6b67cb93a2c9ba7e6862959254da2bf;9.0
;efa1eada96e6ac1859461ce9e1fedb2150e96371;21.0
;efa3332fbe4b05b5a7949b4cffd6af0b64ab0445;23.0
;efa5af0560099ac58f0c0363c77c91ae823582ae;2.0
;efa6b70891425f50e7c5f245ab24a6a4356caf45;1.0
;efa81135114e48664324c1e19bf5285de50bc909;1.0
;efacfa816cad6136e6a82e6b01f57e09b1ae510b;1.0
;efb255d91f980205cac9e2842678ca9433a973dd;1.0
;efb62413c98acd43773b6b080c879b31cd914ce2;2.0
;efba2430db8ff198862dfc20c10fc48088727424;18.0
;efba5f6b9df99ebf6b385494a1bbaebbd97638a8;4.0
;efbaa9c1be1da5f5c98549055b1a5dd53489925f;1.0
;efbc8f0b5f8a658059d43a061f7e46c9e57eb29f;9.0
;efbebd278b31f5bd133303a2548e8aa30bfb8afd;1.0
;efc047ba454b0c1e2c33f2557b40e9c05959b6c6;3.0
;efc51429d184da2366f38421afa2a893ffc65999;6.0
;efc67562df24cf4168b763a459eb5d3a4bc524b9;1.0
;efcaeeed470b4e640f2d6100a82f417b62112723;1.0
;efcbda69070d1f105ab0bdff78acd3bf580e2bfe;1.0
;efce80ff543bad4cd7f933558174f3dfb2a20c0f;1.0
;efd251666aa8e006b0e71571922b09f1e94a5b14;1.0
;efd26c6c99dccb5ebb7bf48da382d5e2172124bd;1.0
;efd287ccff1aff1d8c8cdc741879d1c557a35daa;3.0
;efd59c22fdde5ad66c104c894294f261f3a79c93;9.0
;efd60526b2aa162f95aaff3a18ae9c9dd5c5a567;24.0
;efd65e86c34c5b54b0ae34ccd27da5f1c4346ff9;1.0
;efd8c6009607e2e03c7c1e70dbb5ae524ef6ff8c;1.0
;efdfb3fe83f05eabbecccaa6464cf151f4e3f202;3.0
;efe256ab18babb98fcbc2b723698299b64ce5531;10.0
;efe4410227d2ccc9e0567138205122fd8e6f4433;8.0
;efe4fbf366f0db67481c53045ca0e0ae300084c0;15.0
;efed9db1d2f85858ce34680df36c1aa8166c25c1;6.0
;eff2db0a1ffee07fa0b0f19a5104e144768a3b71;8.0
;eff62f80a1b5107312f22d6afb8d5701b0319a64;1.0
;eff81ad18c0abd14ea16768796a4fa44b7b192d5;1.0
;effaccf427229619c04b14c8836f627464831ad8;1.0
;effb867648a5179a83ad18154178cebd13cfefb5;1.0
;effd2ff9cfc712efdd284c6259b66ffa5734b202;1.0
;f001c9796d246529ae67a956b888e83bd3193b48;8.0
;f001f06d70449f5fa80516993243d1738b9cabf9;23.0
;f003c303ef7193e062f747dabd9fa89992a4afbd;1.0
;f0041651345620e918f0a146d963230cc74b0c63;13.0
;f008da5579b7d05407c2fa051c703755572f5944;7.0
;f00fb7b6a702fbc2e8b743ea850f0dfdf9984890;3.0
;f00feff184f17fdca37f5a552ee9b1d7fd8fa2ae;1.0
;f0138333e44338c03ce9cfa338ebafe450e533f6;1.0
;f01828283083da65796647c35707a7f82b399859;1.0
;f01b82a6664e4d771e738ee6935ab43341c7b725;23.0
;f025bb4e8ce0751d9c477667b04d38634678026d;1.0
;f028f55adc003fb793ed3c22c4be4b5e29dc3a8b;8.0
;f0296ce4522f305265ce07f1dd0a6786ce9a5ba5;36.0
;f02a1211e0f089689f081214b5c4c37218d2b0dd;1.0
;f0315bed3edb269ec210055cb41ebefb030dd65c;6.0
;f0385c7572bb5ecba8b49d9753b5523e37a1fa2b;1.0
;f03c65a2b4cce38d87eb1711904ad8627f7ba327;1.0
;f03f68690ea4580c0c82810f23f6c2572ee1f7d1;1.0
;f0403c4e73c9c0ed2eca2f777d83a9f15faf4f2d;1.0
;f04275584e470e245e81e2a46c6269c6ce263a6a;2.0
;f0463d04bd32fa1e019ab97455bc915b65e9fbc9;1.0
;f048888853240b5865e9b987e192fc8ccd7aa953;1.0
;f04979197a2b2c562436d027a44646a0add4e276;3.0
;f04e5502ab0ca6ade23792905447865efe698fdb;1.0
;f050543f9be3920d390d31df641390763ec8c138;12.0
;f052f1e6d0e0d097ac0d02702ee92322755b60d7;1.0
;f055fe1c675ff8c5a965b6987174330d96cb921e;1.0
;f05f8b7185b02fa7719bdbe7d1092732d696f4c2;6.0
;f063514c313fa2d7f20e4dfc8bed37d0676f291f;1.0
;f064ae803215523a6bf2cc30e0df80e48f81ac7e;1.0
;f064bd987aa92ffc6a950f07c48cc71da4d9bc0d;1.0
;f06513cb746b8f5563f548cd33333769cf7d3661;1.0
;f066bc511b79264fa48910fcbfe92a573cc5c88d;3.0
;f066f89e1cfa7994a17e7375bcc17cae7643e6e9;1.0
;f06efe7625a6fffcf1ef3df10273c7d9c734a7e0;1.0
;f06f36b5c0878bd0cba8b6991a6688562840c81f;1.0
;f076a9992ada3f4ca9ad3ec2bd1048a21d00995b;1.0
;f07b4e51a3c1cec87038fd78cab9b74309ad2477;11.0
;f07d03e90400bd9ae85c716c6408caba50350c21;1.0
;f081b9499e2a89757df1ffc0fdcdb6227c7f0a09;1.0
;f084f332e16ecac0e9683cd32299bb56d64950a3;17.0
;f0857d8181cc3af4bba53103be85a68833e3e71d;1.0
;f087a08f1dfbce78853fd606f8f2dc99fc78f604;7.0
;f08b77f104150ed86da97c10b0c73080f1e2c6c5;1.0
;f093c321f730da0f8340062d9b42bf88300d1165;1.0
;f094868b6f1502df7f5d3df19722d5f28c5ca841;1.0
;f0999fc35e8add917568ffb0da5de392345cb45b;13.0
;f09a0953a998e6f619351da4a28951b0ae01ae17;1.0
;f0a04badee81e772877709914a4f1a8a38d2ca70;2.0
;f0a0799d03c8d172489bde6b97d7b9d9344eacd5;1.0
;f0a8359d91a10348f6cb24e8715ad6d9d188279e;3.0
;f0a9305585cd9e40659c6c14c719218658fc053c;6.0
;f0a96848710a83c0043543ec31dbab6a5723d7a2;1.0
;f0aa915d1d3cbc1e5163d6625b9b639ee9141dc7;1.0
;f0aace20b2aca9bc1524ef8b6f923c7857c14b84;3.0
;f0b265a6ee24f9c7ac9f8ecefc668db60ddfee5a;1.0
;f0b7d52cfb5e48538ec9f17f27ee93741ab12ccb;2.0
;f0baef3ed20d421baeb974e1e2985d9421a98e0a;1.0
;f0bb369ed5b4f375a542d0034aaad32f74022ae9;2.0
;f0bcdd4f059747c884ff693d59a56bac5e5e3ed2;14.0
;f0be565eac835f93ace1a1cfc75d9ae70d6d36db;7.0
;f0be8eaa9ef4af207b94b3308a298cd17c659e94;4.0
;f0c1858af0e90bd4b30ee92e171679b3abd67759;22.0
;f0c45b81648c30d3414cc6c6e30d99634d57c7a0;19.0
;f0c48c4dab08bad750e44968745cfc9b7aeb765a;12.0
;f0c643c9b0849f9b02eb19dd5227508382fbd361;1.0
;f0c95e6cb3339882b0894b86850c25ebcdc474d2;9.0
;f0cb956171985ad1757c35baea701f576f56556d;14.0
;f0d16fc7ec3d0b8a7df37447f3504bdd6e105399;1.0
;f0d427195dc7a39bc9db438e37836c657f53d75c;3.0
;f0d6530904a34581b3986c5c1bf007c9e05cd6a0;1.0
;f0d9c5fdd7ea7b0ea70bd5ba63f740c91e914b9e;3.0
;f0e16480fe5d4f1e771f89e135af8ebdf0cf03b0;7.0
;f0e6779be0014ce50363cf08b242e142e2f35365;2.0
;f0eb34a9fa091bbec1f478556b9c4d2acb0b0821;1.0
;f0eb7251373b601ff74fc7fc60d4297b16c46f5f;1.0
;f0ec3b4cc75895c8b25cd938c9af4c9e8349a1b6;17.0
;f0f473b791a15ab8bda0baedb3e96391ca6e3e65;5.0
;f0fd960d79118595304e22e87faf3eaa0bc9b90c;1.0
;f10514bdb4ee8732f1966ac4965fae14eea8a55d;1.0
;f105c87f0c840fbcdb6f437e7e78b0d116730734;6.0
;f105f6e2c8f0f575c2dc9949dd51f72938c5090c;2.0
;f10f140272c717ccb8f4222506504ef40d6f48d3;1.0
;f1148ab925dcf0a192f0eeca35a2f6cfed765581;16.0
;f1167983cec0b9e389e2dcaf878040a74241c1b6;1.0
;f116bc82df57c00ff46fd53552e5547874e35975;21.0
;f1183faaffdb6cf4882090af4dde53eb1e8bb010;1.0
;f11a1be015aa3f2e6333e8506b65c84b57b2d0a8;1.0
;f11c79e9b19254e14f31e0b141d129e810437224;3.0
;f11e6d228746b28ec7158d5de8a16e37cff8e2ed;1.0
;f11f46ab4bc91b5c35fe02266aecfafece53dbe6;2.0
;f11f49cc1b772187a4cc5e04e4c020c47deef0be;1.0
;f1288efe1fc026826050ce31f8acd6612934bd18;1.0
;f12c815b25e50ad13b147adc8385005cf27ace4d;13.0
;f1321fb8891fdcf460240040db98d30832d55e61;1.0
;f132ca72be022515326cfb1daa06aeef5d667a85;1.0
;f1333b9fa523edb3518e98a7bb96f73f64680c9c;10.0
;f134341a69c9d054e1becbe6ae3b952467de053b;5.0
;f13761ee199265454f83368902479786e7b1e083;1.0
;f13f46bb5ea4a5132241cae760393b9a49de55a3;18.0
;f141764e8e0cfa67d4c84bb3f50ea91a10f334e3;8.0
;f148d5893ee733863d86b3809cb6d1383398498b;1.0
;f149c731ea3c82cb6fd751a467a2f80095d52d1a;2.0
;f14c26ddaa0755addb895563fc1cc3c603530bb5;1.0
;f14dc220104555229cca72cb226c2091c16f0ec2;3.0
;f14eff82f92fb22f8d061cf81c74affba83e8f51;2.0
;f15a7d97f84b4899b293d49bc445893904e4b119;8.0
;f15c8bb336239e4c8c2005d5372476000801ce09;1.0
;f15e9972ee42c70d46246f50d25b0a96ede84c27;3.0
;f15ed5e407d757df414b1d3683c32344a37c3f1e;11.0
;f163ff581f9f0525b8ed1da63616d9dc331d357e;1.0
;f164d4844d4ddbad2d430f389d13a8eee6326839;1.0
;f16555c2d20b4730d0e73fc02618f1c05a760091;2.0
;f168b4ee7102a916d1c8e287ca45d55ad4a34058;1.0
;f16abc481c62e7881358ab17b96c7af8cd29afde;14.0
;f16ac7aa6dd315101e7022245526c2ceced88ae2;3.0
;f16f7eac3917064b01b513199dd6c5a4a95ba265;1.0
;f16fc917d97a5848791a606ae32ea6b6d19b0571;7.0
;f1723b3ae9aebb754bdd06b40500f8335f961545;1.0
;f178d3146da896ea53080879cc0757213bdb1e8c;1.0
;f17b0912f14909c7e14562f90c23fc4430f9ed97;11.0
;f17ebeb6e817f860426dc17646dcd78f9d2ac006;1.0
;f18332042b7737e4a83150b7b0cb8b20e0053622;8.0
;f183a4fc08b2ac52533ea7c453579d33a04c2a96;24.0
;f1854763217d25f7c468845f8dfbaf8f405c0bae;1.0
;f18acc5bdab816510b559fb6abaea7f49f87e39c;1.0
;f18b1fa1833e31d63b73791dbe224b5c94fd78f7;1.0
;f18ca44bd313b687204efb3d2da4e84706a092c6;1.0
;f19a60816c25caf4d027169a4553262565a466a0;24.0
;f19d4100b4964af6a004299e6eeda4351d24cc3e;13.0
;f1a542421af857271d5183d6333cc6b1f86ec16b;11.0
;f1a5d4c34f2cef6dc54ada9331d84a14f83c94fc;1.0
;f1a7f7d228d9ef34826548778aece5181206242c;1.0
;f1ae0b7ec75195aa7849ec40b7abe3897868b391;1.0
;f1b0829744252fa85402eac61988869536dd2ffc;1.0
;f1b0b385702c7ac60b2046fe43da0e27f3702079;9.0
;f1b2ac766c2a5ea32db0ca25f85bf6d977c2e44f;8.0
;f1b5edbd2f860934e1c558f397caf7a7edf889ee;1.0
;f1bcb17cf9aae7959f647b0c75ee70c7499505f0;12.0
;f1bee450a644c350aa9b533e94698231884b896b;3.0
;f1bf37bb6a67909c375c899109e9b3e5222fe5be;1.0
;f1c06da86cbd964bcb47896e12c723f7dd3c1e75;7.0
;f1c1a32a85d9abd98b02a0d9493565513fd6dff1;3.0
;f1cc0cd8024fafdbddb1604fb7222fb26796d50e;1.0
;f1cd8c9c8d67f0e5ad12f8a3968d9eddcdac9d8a;1.0
;f1ce11c81db34e66c5c2b1d2f5be67bb5eee96dc;5.0
;f1d14afb8d88f610c45cafa6cc49548928cdf577;3.0
;f1d2cf90026d2606c44cb32671780f17b55f479e;1.0
;f1d6fbb2373529b17459154306fd4146a452b539;1.0
;f1d967bdae608206aa413b661c44969645cd3fec;1.0
;f1df2941d53969ac9f635cd1b5193bf26938450f;5.0
;f1e0c8b49fdd8ec1c55bbdb7587551cc3d865882;3.0
;f1e9707e48a6a24a725e93bf64a151057c039c01;5.0
;f1ec4166d66dbc529f2a0c75f78f1ee98f65ab26;13.0
;f1f9bb6d1abe03c3c97db335083d6d4bdc2aa0fc;1.0
;f1fb79e0c9680dee5c76374ff99e8f8992453e57;1.0
;f1fe1fdd01cccf84bce2b2d1157bce82a8979a50;3.0
;f1fe286351b9c83048f0d747b037bc88da16122e;6.0
;f1fe54f2c1e7e3917750e1d79f1a023db509ad1c;14.0
;f1ff2de47dc52b105e20327e0e10d1ef3bd8e454;9.0
;f200530e9572f9037fbead352c178b6a52689da8;1.0
;f205119915481571cc6220488ff90ae95a69f893;36.0
;f2053205e1a44813daf229a73f75ebb1a9be2ae3;18.0
;f207d02a3d2fffd654671202d823a4350b81b005;3.0
;f20b438e4204177f8bbc0bf5b5986acc7447e5f4;9.0
;f20d8131d6e5d2e433924a73818089dc9d5b87db;1.0
;f20dc0e0748642324673fbea21271646d47d609d;33.0
;f213122cbad0c7b16b8a5b7742381061f5cf0060;3.0
;f216574938194808a48ca84eefd2d12d042cf5b8;27.0
;f219fdced163427599978076240a7f36e822a834;1.0
;f220634836a3866c82240dcf55013b34d5e502b6;1.0
;f227a37238790d9e51fe8ff5c9576bc0f84a448a;1.0
;f228b056bd3506a97dd8e1b0c79f227586010092;1.0
;f22993b35808d5da1b9130eff4b6ca03567c58b6;1.0
;f22cee68276477f49262aaad72d753269e0a8ae7;1.0
;f22df5941f5de89bbf97ed58afc076ef72b4f3eb;8.0
;f2333c46872cc0ed2e056208d5852758d443d5e0;5.0
;f23548cd20df32dced627cee21cd4d4a0a42ecfa;1.0
;f2367a393e495a7ac180fb6d3188c20071df35d0;22.0
;f2378c267cc7ef58593ed870c1a02121e37f8326;7.0
;f23a6c692c5d4060723ade194aa3ad7a3a7f9a23;28.0
;f240d39244d127f2c035614a6ecfced967c63234;7.0
;f24412a840bae62af1b6687b1c1895925156fc72;3.0
;f24423573b05524f660d0d1892bb88b142b9c982;1.0
;f244a90439f5ebad2172705688e59f13d5f9494f;8.0
;f247e97c678e675c0e49ece20511d7efb4f11dd3;7.0
;f24a9061484ceb2d10177941758f43c696df9394;1.0
;f24be8e2802549d8617834a059481174b2bb9dd3;9.0
;f24eb34770c88b58d18e0b1e8bbe9aaaadc1aec5;1.0
;f251266575bea51f311218eb09d911a6ae16813a;1.0
;f253328cb2ccc82d1a80f05e67aece4dd45af678;2.0
;f2541729596263c0138df58c02b164c9babdb638;1.0
;f2557cbc2ab22c966ddb9d20a36d8734c6ca5680;2.0
;f255df4848f242510962d10446fb43373708866d;7.0
;f258cebb968df16e4e14a47abf0a129910951eee;1.0
;f25d2dbb594c30aa1f13c132235b6e293ce6655e;23.0
;f25e64842b11989edaa2ac0c41ab5423fcb3632b;34.0
;f2607f4efd5cd3e2cbabf4778ffeb41131b1d308;3.0
